"No.","Time","Source","Destination","Protocol","Length","Info"
"1556","53.136433","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1294","[TCP Out-Of-Order] 443  >  50383 [PSH, ACK] Seq=37398 Ack=36 Win=1050 Len=1220"
"1557","53.136433","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1558","53.136547","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","86","50383  >  443 [ACK] Seq=36 Ack=38618 Win=512 Len=0 SLE=41058 SRE=42278"
"1559","53.136658","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","86","[TCP Dup ACK 1558#1] 50383  >  443 [ACK] Seq=36 Ack=38618 Win=512 Len=0 SLE=41058 SRE=43498"
"1560","53.138037","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1294","[TCP Out-Of-Order] 443  >  50383 [ACK] Seq=38618 Ack=36 Win=1050 Len=1220"
"1561","53.138037","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","260","Application Data"
"1562","53.138169","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","86","50383  >  443 [ACK] Seq=36 Ack=39838 Win=517 Len=0 SLE=41058 SRE=43498"
"1563","53.138288","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","86","[TCP Dup ACK 1562#1] 50383  >  443 [ACK] Seq=36 Ack=39838 Win=517 Len=0 SLE=41058 SRE=43684"
"1564","53.141783","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1294","[TCP Retransmission] 443  >  50383 [PSH, ACK] Seq=39838 Ack=36 Win=1050 Len=1220"
"1565","53.141905","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=43684 Win=517 Len=0"
"1566","53.916638","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1567","53.916918","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1568","53.916947","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=46124 Win=517 Len=0"
"1569","53.917758","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1570","53.917758","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1571","53.917815","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=48564 Win=517 Len=0"
"1572","53.918536","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1573","53.918894","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1574","53.918941","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=51004 Win=517 Len=0"
"1575","53.920269","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","212","Application Data"
"1576","53.940139","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1577","53.940196","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=52362 Win=512 Len=0"
"1578","53.940429","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1579","53.940916","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1580","53.940916","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1581","53.940949","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=56022 Win=517 Len=0"
"1582","53.941573","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1583","53.941619","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=57242 Win=512 Len=0"
"1584","53.941825","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1585","53.942422","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","232","Application Data"
"1586","53.942454","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=58620 Win=517 Len=0"
"1587","54.565715","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TLSv1.3","159","Application Data"
"1588","54.565810","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TLSv1.3","113","Application Data"
"1589","54.582371","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50531 [ACK] Seq=616461 Ack=2755 Win=64128 Len=0"
"1590","54.582552","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50531 [ACK] Seq=616461 Ack=2794 Win=64128 Len=0"
"1591","54.642664","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","113","Application Data"
"1592","54.674763","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","161","Application Data"
"1593","54.674852","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","113","Application Data"
"1594","54.682034","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:7c5::","QUIC","127","Protected Payload (KP0), DCID=e0af35a771b5c92e"
"1595","54.684351","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2794 Ack=616500 Win=529408 Len=0"
"1596","54.690144","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50532 [ACK] Seq=616461 Ack=2949 Win=64128 Len=0"
"1597","54.690386","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50532 [ACK] Seq=616461 Ack=2988 Win=64128 Len=0"
"1598","54.708243","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","375","Application Data"
"1599","54.708622","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1419","Application Data"
"1600","54.708673","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2794 Ack=618146 Win=529408 Len=0"
"1601","54.713793","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TLSv1.3","109","Application Data"
"1602","54.716118","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","113","Application Data"
"1603","54.725932","2600:1901:1:7c5::","2405:201:5006:95a:3ddc:1390:95b:795e","QUIC","90","Protected Payload (KP0)"
"1604","54.726269","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50531 [ACK] Seq=618146 Ack=2829 Win=64128 Len=0"
"1605","54.729261","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","375","Application Data"
"1606","54.729318","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=2988 Ack=616801 Win=1058560 Len=0"
"1607","54.730153","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1417","Application Data"
"1608","54.730775","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=618146 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1609","54.731213","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=619586 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1610","54.731213","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=621026 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1611","54.731213","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=622466 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1612","54.731213","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=623906 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1613","54.731264","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2829 Ack=625346 Win=529408 Len=0"
"1614","54.731930","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=625346 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1615","54.731930","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=626786 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1616","54.731930","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=628226 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1617","54.731982","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2829 Ack=629666 Win=529408 Len=0"
"1618","54.732236","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TLSv1.3","109","Application Data"
"1619","54.732341","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=629666 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1620","54.732341","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=631106 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1621","54.732341","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=632546 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1622]"
"1622","54.732341","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","640","Application Data"
"1623","54.732341","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data"
"1624","54.732422","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2829 Ack=635992 Win=529408 Len=0"
"1625","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=635992 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1626","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=637432 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1627","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=638872 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1628","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=640312 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1629","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=641752 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1630","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=643192 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1631","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=644632 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1632","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=646072 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1633","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=647512 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1634","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=648952 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1635]"
"1635","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","671","Application Data"
"1636","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data"
"1637","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=652429 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1638","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=653869 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1639","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=655309 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1640","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=656749 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1641","54.732972","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=658189 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1642","54.733166","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2829 Ack=659629 Win=529408 Len=0"
"1643","54.733347","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=659629 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1644","54.733347","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=661069 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1645","54.733390","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2829 Ack=662509 Win=529408 Len=0"
"1646","54.733619","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=662509 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1647","54.733619","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=663949 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1648","54.733619","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=665389 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1649]"
"1649","54.733619","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","702","Application Data, Application Data"
"1650","54.733619","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=618144 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1651","54.733619","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=619584 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1652","54.733619","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=621024 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1653","54.733619","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=622464 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1654","54.733619","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=623904 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1655","54.733745","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2829 Ack=667457 Win=529408 Len=0"
"1656","54.733794","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=3023 Ack=625344 Win=1059072 Len=0"
"1657","54.733977","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=625344 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1658","54.733977","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=626784 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1659","54.733977","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=628224 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1660","54.733977","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=629664 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1661","54.734033","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=3023 Ack=631104 Win=1059072 Len=0"
"1662","54.734837","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=631104 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1663","54.734837","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=632544 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1665]"
"1664","54.734906","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=3023 Ack=633984 Win=1059072 Len=0"
"1665","54.736845","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","640","Application Data"
"1666","54.736916","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=3023 Ack=634550 Win=1058304 Len=0"
"1667","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1514","Application Data"
"1668","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=635990 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1669","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=637430 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1670","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=638870 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1671","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=640310 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1672","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=641750 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1673","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=643190 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1674","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=644630 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1675","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=646070 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1676","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=647510 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1677","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50532 [ACK] Seq=648950 Ack=2988 Win=64128 Len=1440 [TCP PDU reassembled in 1678]"
"1678","54.737467","2405:200:1630:1200::312c:b3ba","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","671","Application Data"
"1679","54.737467","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=667457 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1694]"
"1680","54.737467","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=668897 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1694]"
"1681","54.737467","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=670337 Ack=2829 Win=64128 Len=1440 [TCP PDU reassembled in 1694]"
"1682","54.737635","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3ba","TCP","74","50532  >  443 [ACK] Seq=3023 Ack=650987 Win=1059072 Len=0"
"1683","54.737692","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2829 Ack=671777 Win=529408 Len=0"
